index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
145,CHEMBL3661703,Cc1cc(C)c(-c2nc3c([nH]2)CCCC3)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,438.575,5.46382,1,3,6.657577319
146,CHEMBL3661704,Cc1cc(-c2nc3c([nH]2)COCC3)cc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)c1C,inactive,440.547,4.65772,1,4,4.301029996
147,CHEMBL3661705,N#Cc1ccc(C2CCN(C(=O)c3cccc(-c4nc5c([nH]4)COCC5)c3Cl)CC2)cc1,inactive,446.938,4.69428,1,4,4.301029996
148,CHEMBL3661706,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2c([nH]1)CN(C(C)C)CC2,active,467.617,5.0431,1,4,7.070581074
149,CHEMBL3661707,COC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)ccc3C)[nH]c2C1,active,483.572,4.4011,1,5,7.455931956
150,CHEMBL3661708,Cc1cc(C)c(-c2nc3c([nH]2)CN(C)CC3)cc1C(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1,active,496.577,5.72004,1,3,6.886056648
151,CHEMBL3661709,Cc1cc(C)c(-c2nc3cc(N4CCCC4)ncc3[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,522.628,5.81462,1,5,7.823908741
152,CHEMBL3661710,Cc1cc(F)c(-c2nc3cc(N4CCC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,494.574,5.174,1,5,6.045757491
153,CHEMBL3661711,Cc1cc(C)c(-c2nc3cc(C(=O)O)ccc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,478.552,5.43642,2,4,5.826813732
154,CHEMBL3661712,Cc1cc(C)c(-c2nc3ccncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,435.531,5.13322,1,4,5.978810701
155,CHEMBL3661713,Cc1cc(C)c(-c2nc3cc(C(=O)N(C)C)ccc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,505.622,5.44002,1,4,6.602059991
156,CHEMBL3661714,Cc1cc(C)c(-c2nc3cc(C(N)=O)ccc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,477.568,4.83712,2,4,6.552841969
157,CHEMBL3661715,Cc1cc(C)c(-c2nc3cc(C#N)ccc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,459.553,5.6099,1,4,6.869666232
158,CHEMBL3661716,Cc1cc(C)c(-c2nc3ccnc(C4COC4)c3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,491.595,5.24702,1,5,5.887730232
159,CHEMBL3661717,COc1nccc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)c(C)cc3C)[nH]c12,active,465.557,5.14182,1,5,6.886056648
160,CHEMBL3661718,Cc1cc(C)c(-c2nc3cc[nH]c(=O)c3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,451.53,4.42652,2,4,6.610833916
161,CHEMBL2322365,Cc1cc(C)c(-c2nc3ccnc(N4CCC4)c3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,490.611,5.34332,1,5,6.318758763
162,CHEMBL3661719,Cc1cc(C)c(-c2nc3cc(OC4COC4)ncc3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,507.594,4.91082,1,6,7.045757491
163,CHEMBL3661720,Cc1cc(C)c(-c2nc3ccnc(N4CCCC4)c3[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,504.638,5.73342,1,5,7.045757491
164,CHEMBL3661721,COc1ccc([C@H]2[C@@H]3CN(C(=O)c4ccc(C)c(NC(=O)c5ccc(NC(C)C)nc5)c4)C[C@@H]32)cc1,active,484.6,4.95682,2,5,6.455931956
165,CHEMBL3661722,COc1ccc([C@H]2[C@@H]3CN(C(=O)c4ccc(C)c(NC(=O)NC5CCOC5)c4)C[C@@H]32)cc1,active,435.524,3.39962,2,4,6.337242168
166,CHEMBL3661723,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1Nc1ccc(C(=O)NC(C)C)cn1,intermediate,481.6,5.1633,2,5,5.638272164
167,CHEMBL3661724,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1Nc1ccc(C(=O)N2CCN(C)CC2)cn1,active,522.653,4.4127,1,6,6.050609993
168,CHEMBL3661725,N#Cc1ccc(C2CCN(C(=O)c3ccnc(NC(=O)c4ccc(N5CCCC5)nc4)c3)CC2)cc1,active,480.572,4.22058,1,6,6.161150909
169,CHEMBL3661726,CC(C)CNC(=O)Nc1cc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)ccn1,inactive,405.502,3.75058,2,4,4.483068191
170,CHEMBL3661727,N#Cc1ccc(C2CCN(C(=O)c3ccnc(NC(=O)N4CCCC4)c3)CC2)cc1,inactive,403.486,3.60078,1,4,4.301029996
171,CHEMBL3661728,Cc1ccc(NC(=O)c2ccc(NC(C)C)nc2)c(C)c1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,inactive,513.617,5.74372,2,5,4.301029996
172,CHEMBL3661729,CCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(CC)cc2C)[nH]1,active,443.551,4.6327,1,5,6.13667714
173,CHEMBL3661730,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2C)[nH]1,intermediate,415.497,3.818,1,5,5.645891561
174,CHEMBL3661731,COCc1nnc(-c2cccc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c2)[nH]1,inactive,401.47,3.50958,1,5,4.301029996
175,CHEMBL3661732,Cc1cc(C)c(-c2nnc(CC3CCOC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,469.589,4.55902,1,5,6.522878745
176,CHEMBL3661733,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C)[nH]1,active,443.551,4.16892,1,5,6.657577319
177,CHEMBL3661734,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C)[nH]1,active,429.524,4.12642,1,5,6.346787486
178,CHEMBL3661735,Cc1cc(C)c(-c2nnc([C@H]3CCCO3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,455.562,4.83152,1,5,6.102372909
179,CHEMBL3661736,CNC(=O)c1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C)[nH]1,intermediate,442.523,3.33962,2,5,5.876148359
180,CHEMBL3661737,Cc1cc(C)c(-c2nnc(C(=O)N(C)C)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,456.55,3.68182,1,5,5.690369833
181,CHEMBL3661738,Cc1cc(C)c(-c2nnc([C@@H]3CCCO3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,455.562,4.83152,1,5,6.619788758
182,CHEMBL3661739,Cc1cc(C)c(-c2nnc(C3CCOCC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,469.589,4.87402,1,5,6.301029996
183,CHEMBL3661740,Cc1cc(C)c(-c2nnc(CC3CCCO3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,469.589,4.70152,1,5,6.193820026
184,CHEMBL3661741,Cc1cc(C)c(-c2nnc(CC#N)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,424.508,4.0461,1,5,5.91721463
185,CHEMBL3661742,Cc1cc(C)c(-c2nnc(CCC#N)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,438.535,4.4362,1,5,6.420216403
186,CHEMBL3661743,Cc1cc(C)c(-c2nnc(CC3COC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,inactive,455.562,4.16892,1,5,4.301029996
187,CHEMBL3661744,Cc1cc(C2CC2)c(-c2nnc(CCN(C)C)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,482.632,4.6531,1,5,6.756961951
188,CHEMBL3661745,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CC2)[nH]1,active,469.589,4.7379,1,5,6.853871964
189,CHEMBL3661746,Cc1cc(C2CC2)c(-c2nnc(CN(C)C)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,468.605,4.6106,1,5,6.494850022
190,CHEMBL3661747,Cc1cc(C2CC2)c(-c2nnc(CN3CCC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,480.616,4.7547,1,5,6.086186148
191,CHEMBL3661748,Cc1cc(C2CC2)c(-c2nnc(CC(=O)N(C)C)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,496.615,4.1797,1,5,6.585026652
192,CHEMBL3661749,CCc1cc(C)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nnc(CCOC)[nH]1,active,457.578,4.4229,1,5,6.602059991
193,CHEMBL3661750,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1-c1nnc(CCOC)[nH]1,active,475.568,4.5041,1,5,6.744727495
194,CHEMBL3661751,CCOCc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2CC)[nH]1,active,475.568,4.8517,1,5,6.619788758
195,CHEMBL3661752,CCc1cc(C)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nnc(C2CCOC2)[nH]1,active,469.589,4.7379,1,5,6.522878745
196,CHEMBL3661753,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1-c1nnc(COC(C)C)[nH]1,active,489.595,5.2402,1,5,6.37675071
197,CHEMBL3661754,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,439.563,5.24752,1,4,7.283996656
198,CHEMBL3661755,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,483.616,5.128,1,5,7.259637311
199,CHEMBL3661756,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,469.589,5.0855,1,5,6.978810701
200,CHEMBL3661757,Cc1cc(C2CCC2)c(-c2nnc(CO)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,455.562,4.4314,2,5,7.698970004
201,CHEMBL3661758,COCCc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,501.606,5.2092,1,5,7.522878745
202,CHEMBL3661759,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C(F)(F)F)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,526.603,6.27512,1,4,7.045757491
203,CHEMBL3661760,Cc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,457.553,5.32872,1,4,7.244125144
204,CHEMBL3661761,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C(F)(F)F)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,482.55,6.39464,1,3,7.15490196
205,CHEMBL3661762,CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,453.59,5.5015,1,4,7.259637311
206,CHEMBL3661763,CCc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,471.58,5.5827,1,4,7.397940009
207,CHEMBL3661764,Cc1cc(C2CCC2)c(-c2nnc(C(C)C)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,467.617,6.0625,1,4,6.93930216
208,CHEMBL3661765,Cc1cc(C2CCC2)c(-c2nnc(C(C)C)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,485.607,6.1437,1,4,6.869666232
209,CHEMBL3661762,CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,inactive,453.59,5.5015,1,4,4.301029996
210,CHEMBL3661766,Cc1cc(C2CCC2)c(-c2nnc(C(F)(F)F)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,493.533,5.9579,1,4,6
211,CHEMBL3661767,Cc1cc(C2CCC2)c(-c2nnc(C(F)F)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,475.543,5.8767,1,4,6.795880017
212,CHEMBL3661768,Cc1cc(C2CCC2)c(-c2nnc(C(F)F)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,493.533,5.9579,1,4,6.903089987
213,CHEMBL3661769,CCc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)ccc2C2CCC2)[nH]1,active,457.553,5.27428,1,4,7.22184875
214,CHEMBL3661770,CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2C2CCC2)[nH]1,active,439.563,5.19308,1,4,7.045757491
215,CHEMBL3661771,Cc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)ccc2C2CCC2)[nH]1,active,443.526,5.0203,1,4,7.045757491
216,CHEMBL3661772,COCCc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)ccc2C2CCC2)[nH]1,active,487.579,4.90078,1,5,7.15490196
217,CHEMBL3661773,Cc1cc(C2CCC2)c(-c2nnc([C@@H]3CCCO3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,495.627,5.7906,1,5,6.853871964
218,CHEMBL3661774,Cc1cc(C2CCC2)c(-c2nnc([C@@H]3CCCO3)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,513.617,5.8718,1,5,6.619788758
219,CHEMBL3661775,Cc1cc(C2CCC2)c(-c2nnc([C@H]3CCCO3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,495.627,5.7906,1,5,6.698970004
220,CHEMBL3661776,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCCC2)[nH]1,active,453.59,5.63762,1,4,6.508638306
221,CHEMBL3661777,CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3C)c(C)cc2C2CCC2)[nH]1,intermediate,467.617,5.89,1,4,5.222573178
222,CHEMBL3661778,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2Cl)[nH]1,intermediate,463.969,4.5139,1,5,5.675717545
223,CHEMBL3661779,CCc1cc(Cl)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,477.996,4.76788,1,5,6.255707017
224,CHEMBL3661780,CCc1cc(Cl)c(-c2nnc(C3CCOC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,490.007,5.08288,1,5,5.899629455
225,CHEMBL3661781,CCc1cc(F)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nnc(CCOC)[nH]1,intermediate,461.541,4.25358,1,5,5.084600165
226,CHEMBL3661782,CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3C)c(CC)cc2C2CCC2)[nH]1,active,481.644,6.14398,1,4,6.93930216
227,CHEMBL3661783,CCc1cc(C2CC2)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,483.616,4.99188,1,5,6.838631998
228,CHEMBL3661784,CCc1cc(C2CC2)c(-c2nnc(COC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,469.589,4.94938,1,5,6.769551079
229,CHEMBL3661785,CCc1cc(C2CCC2)c(-c2nnc(COC)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,501.606,5.42068,1,5,7.070581074
230,CHEMBL3661786,CCc1cc(C2CCC2)c(-c2nnc(COC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,483.616,5.33948,1,5,7.096910013
231,CHEMBL3639606,CCc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(CC)cc2C2CCC2)[nH]1,active,485.607,5.83668,1,4,7.259637311
232,CHEMBL3661787,CCc1cc(C2CCC2)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,515.633,5.46318,1,5,7.187086643
233,CHEMBL3661788,CCc1cc(C2CCC2)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,497.643,5.38198,1,5,7.15490196
234,CHEMBL3661789,CCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2CC2CCC2)[nH]1,active,467.617,5.5766,1,4,6.568636236
235,CHEMBL3661790,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C3CC3)cc2C)[nH]1,intermediate,455.562,4.6954,1,5,5.295849483
236,CHEMBL3661791,CCc1cc(C)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,457.578,4.4229,1,5,6.698970004
237,CHEMBL3661792,CCc1cc(C)c(-c2nnc(C3CCOC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,469.589,4.7379,1,5,6.522878745
238,CHEMBL3661793,CCc1cc(C)c(-c2nnc(C(C)COC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,471.605,4.9839,1,5,6.356547324
239,CHEMBL3661794,CCc1cc(C)c(-c2nnc(COC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,443.551,4.3804,1,5,6.397940009
240,CHEMBL3661795,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C3CCC3)cc2C)[nH]1,inactive,469.589,5.0855,1,5,4.301029996
241,CHEMBL3661796,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C(C)C)cc2C)[nH]1,inactive,457.578,4.9414,1,5,4.301029996
242,CHEMBL3661797,CCCc1cc(C)c(-c2nnc(COC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,inactive,457.578,4.7705,1,5,4.954481437
243,CHEMBL3661798,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C(C)C)[nH]1,active,471.605,4.9839,1,5,6.151810883
244,CHEMBL3661799,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C(C)C)[nH]1,intermediate,457.578,4.9414,1,5,5.974694135
245,CHEMBL3661800,COCCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2C(C)C)[nH]1,inactive,457.578,4.67548,1,5,4.869023308
246,CHEMBL3661801,COCc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2C(C)C)[nH]1,inactive,443.551,4.63298,1,5,4.635636645
247,CHEMBL3661802,Cc1cc(C2CCC2)c(-c2nnc[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,425.536,4.9391,1,4,7.259637311
248,CHEMBL3661803,Cc1cc(C2CCC2)c(-c2nnc[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,443.526,5.0203,1,4,7.346787486
249,CHEMBL3661804,CCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(CC)cc2CC)[nH]1,active,457.578,4.88668,1,5,6.709965389
250,CHEMBL3661805,CCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C)[nH]1,active,429.524,4.37872,1,5,6.657577319
251,CHEMBL3661806,COCCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C)[nH]1,active,459.55,4.00522,1,6,6.494850022
252,CHEMBL3661807,Cc1cc(C)c(-c2nnc(OC3CCOC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,471.561,4.14772,1,6,6.522878745
253,CHEMBL3661808,CCc1cc(CC)c(-c2nnc(OC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,443.551,4.49658,1,5,7
254,CHEMBL3661809,CCc1cc(CC)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,471.605,4.67688,1,5,6.978810701
255,CHEMBL3661810,CCc1cc(CC)c(-c2nnc(C3CCOC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,483.616,4.99188,1,5,6.508638306
256,CHEMBL3661811,CCc1cc(C)c(-c2nnc(N3CCOCC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,484.604,4.0706,1,6,6.080921908
257,CHEMBL3661812,COCCN(C)c1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C)[nH]1,intermediate,472.593,4.06262,1,6,5.14327111
258,CHEMBL3661813,Cc1cc(C)c(-c2nnc(N3CCOCC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,470.577,3.81662,1,6,6.102372909
259,CHEMBL3661814,Cc1cc(C)c(-c2nnc(N3CCCC3)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,inactive,454.578,4.58022,1,5,4.541211118
260,CHEMBL3661815,CCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(CC)cc2C2CCC2)[nH]1,active,483.616,5.59178,1,5,7.096910013
261,CHEMBL3661816,CCc1cc(C2CCC2)c(-c2nnc(OC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,469.589,5.20168,1,5,7.045757491
262,CHEMBL3661817,CCc1cc(C2CCC2)c(-c2nnc(OC)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,487.579,5.28288,1,5,7
263,CHEMBL3661818,CCOc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(CC)cc2C2CCC2)[nH]1,active,501.606,5.67298,1,5,6.769551079
264,CHEMBL3661819,CCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,469.589,5.3378,1,5,7.070581074
265,CHEMBL3661820,CCOc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,487.579,5.419,1,5,7.259637311
266,CHEMBL3661821,CCOc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C(F)(F)F)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,530.566,6.56612,1,4,6.602059991
267,CHEMBL3661822,COc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,455.562,4.9477,1,5,7.187086643
268,CHEMBL3661823,COc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,473.552,5.0289,1,5,7.522878745
269,CHEMBL3661824,COc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C(F)(F)F)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,498.549,6.09482,1,4,6.795880017
270,CHEMBL3661825,COc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C(F)(F)F)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,516.539,6.17602,1,4,6.853871964
