level_0,index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
866,866,CHEMBL4128143,CC1(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)CC1,active,467.56900000000024,4.869800000000004,0,4,7.552841968657781
867,867,CHEMBL4126768,O=C(N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1)C1(O)CC1,active,469.5410000000002,3.5946000000000025,1,5,7.443697499232712
868,868,CHEMBL4126304,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,453.5420000000002,4.479700000000004,0,4,7.337242168318426
869,869,CHEMBL4127681,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,453.54600000000016,3.6098000000000017,1,4,6.229147988357855
870,870,CHEMBL4130264,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3n[nH]c4ccccc34)cc2)C1,active,453.54600000000016,3.6098000000000017,1,4,6.443697499232712
871,871,CHEMBL4126984,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3c[nH]c4ccccc34)cc2)C1,active,452.55800000000016,4.214800000000003,1,3,7.3872161432802645
872,872,CHEMBL4129046,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc(Cl)c3)cc2)C1,active,447.9660000000001,4.386900000000003,0,3,7.301029995663981
873,873,CHEMBL4125752,Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,active,493.6110000000003,4.134000000000003,0,5,7.552841968657781
874,874,CHEMBL4127804,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)C1,active,490.6070000000002,4.795500000000004,0,4,7.638272163982407
875,875,CHEMBL4129199,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4ncccc4c3)cc2)C1,active,464.5690000000002,4.281700000000003,0,4,6.795880017344075
876,876,CHEMBL4126572,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cnc4ccccc4c3)cc2)C1,active,464.5690000000002,4.281700000000003,0,4,6.920818753952375
877,877,CHEMBL4127964,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cc(F)ccc4c3)cc2)C1,active,481.5710000000002,5.025800000000005,0,3,7.6020599913279625
878,878,CHEMBL4127623,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cccnc4c3)cc2)C1,active,464.5690000000002,4.281700000000003,0,4,7.698970004336019
879,879,CHEMBL4126247,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cnccc4c3)cc2)C1,active,464.5690000000002,4.281700000000003,0,4,7.698970004336019
880,880,CHEMBL4126126,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4scnc4c3)cc2)C1,active,470.5980000000002,4.343200000000004,0,5,7.376750709602099
881,881,CHEMBL4129431,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc4[nH]ncc34)cc2)C1,active,453.54600000000016,3.6098000000000017,1,4,7.481486060122112
882,882,CHEMBL4129575,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,active,453.54600000000016,3.6098000000000017,1,4,7.494850021680094
883,883,CHEMBL4128202,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)s3)ccc21,intermediate,473.6020000000003,3.681700000000003,0,6,5.050122295963125
884,884,CHEMBL4128608,Cn1ncc2cc(-c3cnc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)nc3)ccc21,inactive,469.5490000000003,2.4101999999999997,0,7,4.480172006224281
885,885,CHEMBL4127223,Cn1ncc2cc(-c3ncc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cn3)ccc21,intermediate,469.5490000000003,2.4101999999999997,0,7,5.059981844992337
886,886,CHEMBL4127363,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cn3)ccc21,active,468.5610000000003,3.015200000000002,0,6,6.337242168318426
887,887,CHEMBL4125982,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)nc3)ccc21,active,468.5610000000003,3.015200000000001,0,6,6.102372908709558
888,888,CHEMBL4126662,Cc1cc(C2=NC3(CC3)C(=O)N2C[C@@H]2CCN(C(=O)C3CC3)C2)ccc1-c1ccc2c(cnn2C)c1,active,481.6000000000003,3.928620000000003,0,5,6.522878745280337
889,889,CHEMBL4128043,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3F)ccc21,active,485.56300000000033,3.759300000000003,0,5,6.886056647693163
890,890,CHEMBL4127608,Cc1cc(-c2ccc3c(cnn3C)c2)ccc1C1=NC2(CC2)C(=O)N1C[C@@H]1CCN(C(=O)C2CC2)C1,active,481.6000000000005,3.928620000000002,0,5,7.292429823902063
891,891,CHEMBL4129012,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)c(F)c3)ccc21,active,485.56300000000033,3.759300000000003,0,5,7.657577319177793
892,892,CHEMBL4128858,Cn1ncc2cc(-c3ccc(C4=NC5(CCOCC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,511.6260000000003,3.636800000000002,0,6,6.337242168318426
893,893,CHEMBL4130221,Cn1ncc2cc(-c3ccc(C4=NC5(CCOC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,497.59900000000033,3.2467000000000015,0,6,6.259637310505756
894,894,CHEMBL4129812,CC(=O)N1CCC2(CC1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,active,552.6790000000003,3.468700000000003,0,6,6.698970004336019
895,895,CHEMBL4126535,CC(C)N1CCC2(CC1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,intermediate,552.7230000000003,4.330600000000004,0,6,5.958607314841775
896,896,CHEMBL4126387,COC(=O)N1CC2(C1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,active,540.6240000000004,2.908400000000001,0,7,6.522878745280337
897,897,CHEMBL4127768,Cn1ncc2cc(-c3ccc(C4=NC(C)(c5ccccc5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,531.6600000000004,5.0030000000000046,0,5,6.795880017344075
898,898,CHEMBL4127995,COCC1(C)N=C(c2ccc(-c3ccc4c(cnn4C)c3)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,active,499.6150000000004,3.492700000000003,0,6,6.309803919971486
899,899,CHEMBL4126610,Cn1ncc2cc(-c3ccc(C4=NC(C)(C)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,469.58900000000034,3.8662000000000027,0,5,6.853871964321762
900,900,CHEMBL4129240,Cn1ncc2cc(-c3ccc(C4=NC5(CCCC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,495.6270000000003,4.400400000000004,0,5,7.080921907623926
901,901,CHEMBL4127845,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCCN(C(=O)C5CC5)C4)cc3)ccc21,inactive,481.60000000000036,4.0103000000000035,0,5,5.0
902,902,CHEMBL4125794,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@H]4CCCN(C(=O)C5CC5)C4)cc3)ccc21,intermediate,481.60000000000036,4.0103000000000035,0,5,5.070070439915412
903,903,CHEMBL4129083,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4CC4CCN(C(=O)C5CC5)CC4)cc3)ccc21,intermediate,481.60000000000036,4.0103000000000035,0,5,5.860120913598763
904,904,CHEMBL4127027,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4CC4CN(C(=O)C5CC5)C4)cc3)ccc21,active,453.5460000000003,3.230100000000002,0,5,7.161150909262744
905,905,CHEMBL4130300,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,467.5730000000003,3.6202000000000023,0,5,6.6020599913279625
906,906,CHEMBL4128261,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,467.5730000000003,3.6202000000000023,0,5,7.522878745280337
907,907,CHEMBL4125752,Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,active,493.6110000000003,4.134000000000003,0,5,7.267606240177032
908,908,CHEMBL1834183,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,active,404.5140000000001,3.8980000000000024,1,4,6.301029995663981
909,909,CHEMBL1834044,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,336.43500000000006,3.6212000000000026,1,2,6.301029995663981
910,910,CHEMBL1834045,CC(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,364.4890000000001,4.257300000000003,1,2,6.301029995663981
911,911,CHEMBL1834179,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,350.46200000000005,4.011300000000003,1,2,6.301029995663981
912,912,CHEMBL1834188,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,405.5020000000001,3.680500000000002,3,3,6.301029995663981
913,913,CHEMBL1834182,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,390.4870000000001,3.8876000000000017,2,3,6.301029995663981
914,914,CHEMBL1834194,CN(C(=O)[C@@H]1CC[C@H](NC(=O)C(F)F)C1)c1ccc(-c2nc3ccccc3o2)cc1,active,413.4240000000001,4.007600000000003,1,4,6.301029995663981
915,915,CHEMBL1834197,CN(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,406.48600000000016,3.8975000000000026,1,4,6.301029995663981
916,916,CHEMBL1834193,CCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,405.49800000000016,4.542600000000004,1,4,6.301029995663981
917,917,CHEMBL1834192,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,377.44400000000013,3.762400000000003,1,4,6.301029995663981
918,918,CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,391.4710000000001,4.152500000000003,1,4,6.301029995663981
919,919,CHEMBL1834185,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3cn4ccccc4n3)cc2)C1,active,390.4870000000001,3.6590000000000025,1,4,6.301029995663981
920,920,CHEMBL1834191,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,active,489.66400000000027,4.610000000000004,1,5,6.301029995663981
921,921,CHEMBL1834190,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,active,419.52900000000017,3.6909000000000027,2,4,6.301029995663981
922,922,CHEMBL1834180,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,435.6120000000002,4.723300000000004,1,3,6.301029995663981
923,923,CHEMBL1834178,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,365.4770000000001,3.8042000000000025,2,2,6.301029995663981
924,924,CHEMBL1834189,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,475.6370000000002,4.599600000000003,2,4,6.301029995663981
925,925,CHEMBL1834187,CC(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,404.5140000000001,4.133600000000002,2,3,6.301029995663981
926,926,CHEMBL1834186,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,376.4600000000001,3.4975000000000014,2,3,6.301029995663981
927,927,CHEMBL1834195,COCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,407.47000000000014,3.3889000000000022,1,5,6.301029995663981
928,928,CHEMBL4574471,CN(C)CCCCCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,491.63600000000025,4.657400000000004,2,5,6.301029995663981
929,929,CHEMBL1834196,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,406.48600000000016,3.945400000000003,2,4,6.301029995663981
930,930,CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,391.4710000000001,4.152500000000003,1,4,7.102372908709558
